@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,29,0,1,1,0.340909,1,0.659091,0.508475,1,1,0.000001
15,0,28,1,0.965517,1,0.348837,1,0.651163,0.517241,0.977273,1.023256,0.000002
14,1,28,1,0.965517,0.933333,0.333333,0.933333,0.666667,0.491228,0.954545,0.977778,0.000002
14,1,27,2,0.931034,0.933333,0.341463,0.933333,0.658537,0.5,0.931818,1.001626,0.00002
14,1,26,3,0.896552,0.933333,0.35,0.933333,0.65,0.509091,0.909091,1.026667,0.000021
14,1,25,4,0.862069,0.933333,0.358974,0.933333,0.641026,0.518519,0.886364,1.052991,0.000053
14,1,24,5,0.827586,0.933333,0.368421,0.933333,0.631579,0.528302,0.863636,1.080702,0.000062
13,2,24,5,0.827586,0.866667,0.351351,0.866667,0.648649,0.5,0.840909,1.030631,0.000153
13,2,23,6,0.793103,0.866667,0.361111,0.866667,0.638889,0.509804,0.818182,1.059259,0.00022
13,2,22,7,0.758621,0.866667,0.371429,0.866667,0.628571,0.52,0.795455,1.089524,0.000232
13,2,21,8,0.724138,0.866667,0.382353,0.866667,0.617647,0.530612,0.772727,1.121569,0.0006
13,2,20,9,0.689655,0.866667,0.393939,0.866667,0.606061,0.541667,0.75,1.155556,0.000958
13,2,19,10,0.655172,0.866667,0.40625,0.866667,0.59375,0.553191,0.727273,1.191667,0.001315
13,2,18,11,0.62069,0.866667,0.419355,0.866667,0.580645,0.565217,0.704545,1.230108,0.001769
13,2,17,12,0.586207,0.866667,0.433333,0.866667,0.566667,0.577778,0.681818,1.271111,0.001914
13,2,16,13,0.551724,0.866667,0.448276,0.866667,0.551724,0.590909,0.659091,1.314943,0.002746
13,2,15,14,0.517241,0.866667,0.464286,0.866667,0.535714,0.604651,0.636364,1.361905,0.003087
13,2,14,15,0.482759,0.866667,0.481481,0.866667,0.518519,0.619048,0.613636,1.412346,0.004585
13,2,13,16,0.448276,0.866667,0.5,0.866667,0.5,0.634146,0.590909,1.466667,0.004779
13,2,12,17,0.413793,0.866667,0.52,0.866667,0.48,0.65,0.568182,1.525333,0.009218
13,2,11,18,0.37931,0.866667,0.541667,0.866667,0.458333,0.666667,0.545455,1.588889,0.016654
12,3,11,18,0.37931,0.8,0.521739,0.8,0.478261,0.631579,0.522727,1.530435,0.08632
11,4,11,18,0.37931,0.733333,0.5,0.733333,0.5,0.594595,0.5,1.466667,0.145945
11,4,10,19,0.344828,0.733333,0.52381,0.733333,0.47619,0.611111,0.477273,1.536508,0.150349
11,4,9,20,0.310345,0.733333,0.55,0.733333,0.45,0.628571,0.454545,1.613333,0.247813
11,4,8,21,0.275862,0.733333,0.578947,0.733333,0.421053,0.647059,0.431818,1.698246,0.363395
10,5,8,21,0.275862,0.666667,0.555556,0.666667,0.444444,0.606061,0.409091,1.62963,0.471137
10,5,7,22,0.241379,0.666667,0.588235,0.666667,0.411765,0.625,0.386364,1.72549,0.512116
9,6,7,22,0.241379,0.6,0.5625,0.6,0.4375,0.580645,0.363636,1.65,0.818239
9,6,6,23,0.206897,0.6,0.6,0.6,0.4,0.6,0.340909,1.76,0.818451
4,11,5,24,0.172414,0.266667,0.444444,0.266667,0.555556,0.333333,0.204545,1.303704,0.935873
3,12,5,24,0.172414,0.2,0.375,0.2,0.625,0.26087,0.181818,1.1,0.942562
2,13,5,24,0.172414,0.133333,0.285714,0.133333,0.714286,0.181818,0.159091,0.838095,0.964969
2,13,4,25,0.137931,0.133333,0.333333,0.133333,0.666667,0.190476,0.136364,0.977778,0.973551
2,13,3,26,0.103448,0.133333,0.4,0.133333,0.6,0.2,0.113636,1.173333,0.978193
2,13,2,27,0.068966,0.133333,0.5,0.133333,0.5,0.210526,0.090909,1.466667,0.986108
2,13,1,28,0.034483,0.133333,0.666667,0.133333,0.333333,0.222222,0.068182,1.955556,0.995229
1,14,1,28,0.034483,0.066667,0.5,0.066667,0.5,0.117647,0.045455,?,0.998095
1,14,0,29,0,0.066667,1,0.066667,0,0.125,0.022727,?,0.99842
0,15,0,29,0,0,?,0,?,?,0,?,0.99843
