@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,30,0,1,1,0.333333,1,0.666667,0.5,1,1,0
15,0,29,1,0.966667,1,0.340909,1,0.659091,0.508475,0.977778,1.022727,0
15,0,28,2,0.933333,1,0.348837,1,0.651163,0.517241,0.955556,1.046512,0.000002
14,1,28,2,0.933333,0.933333,0.333333,0.933333,0.666667,0.491228,0.933333,1,0.000014
14,1,27,3,0.9,0.933333,0.341463,0.933333,0.658537,0.5,0.911111,1.02439,0.00002
14,1,26,4,0.866667,0.933333,0.35,0.933333,0.65,0.509091,0.888889,1.05,0.00003
13,2,26,4,0.866667,0.866667,0.333333,0.866667,0.666667,0.481481,0.866667,1,0.00003
13,2,25,5,0.833333,0.866667,0.342105,0.866667,0.657895,0.490566,0.844444,1.026316,0.00004
13,2,24,6,0.8,0.866667,0.351351,0.866667,0.648649,0.5,0.822222,1.054054,0.000108
13,2,23,7,0.766667,0.866667,0.361111,0.866667,0.638889,0.509804,0.8,1.083333,0.00022
13,2,22,8,0.733333,0.866667,0.371429,0.866667,0.628571,0.52,0.777778,1.114286,0.000295
13,2,21,9,0.7,0.866667,0.382353,0.866667,0.617647,0.530612,0.755556,1.147059,0.000348
13,2,20,10,0.666667,0.866667,0.393939,0.866667,0.606061,0.541667,0.733333,1.181818,0.000448
13,2,19,11,0.633333,0.866667,0.40625,0.866667,0.59375,0.553191,0.711111,1.21875,0.000896
13,2,18,12,0.6,0.866667,0.419355,0.866667,0.580645,0.565217,0.688889,1.258065,0.001211
13,2,17,13,0.566667,0.866667,0.433333,0.866667,0.566667,0.577778,0.666667,1.3,0.001507
13,2,16,14,0.533333,0.866667,0.448276,0.866667,0.551724,0.590909,0.644444,1.344828,0.001702
13,2,15,15,0.5,0.866667,0.464286,0.866667,0.535714,0.604651,0.622222,1.392857,0.014636
13,2,14,16,0.466667,0.866667,0.481481,0.866667,0.518519,0.619048,0.6,1.444444,0.024996
13,2,13,17,0.433333,0.866667,0.5,0.866667,0.5,0.634146,0.577778,1.5,0.027731
12,3,13,17,0.433333,0.8,0.48,0.8,0.52,0.6,0.555556,1.44,0.035633
11,4,13,17,0.433333,0.733333,0.458333,0.733333,0.541667,0.564103,0.533333,1.375,0.076815
11,4,12,18,0.4,0.733333,0.478261,0.733333,0.521739,0.578947,0.511111,1.434783,0.26468
11,4,11,19,0.366667,0.733333,0.5,0.733333,0.5,0.594595,0.488889,1.5,0.266776
11,4,10,20,0.333333,0.733333,0.52381,0.733333,0.47619,0.611111,0.466667,1.571429,0.535796
6,9,9,21,0.3,0.4,0.4,0.4,0.6,0.4,0.333333,1.2,0.690945
6,9,8,22,0.266667,0.4,0.428571,0.4,0.571429,0.413793,0.311111,1.285714,0.692204
5,10,8,22,0.266667,0.333333,0.384615,0.333333,0.615385,0.357143,0.288889,1.153846,0.774742
4,11,8,22,0.266667,0.266667,0.333333,0.266667,0.666667,0.296296,0.266667,1,0.835767
3,12,8,22,0.266667,0.2,0.272727,0.2,0.727273,0.230769,0.244444,0.818182,0.867282
3,12,7,23,0.233333,0.2,0.3,0.2,0.7,0.24,0.222222,0.9,0.960026
3,12,6,24,0.2,0.2,0.333333,0.2,0.666667,0.25,0.2,1,0.963508
3,12,5,25,0.166667,0.2,0.375,0.2,0.625,0.26087,0.177778,1.125,0.963624
3,12,4,26,0.133333,0.2,0.428571,0.2,0.571429,0.272727,0.155556,1.285714,0.969489
2,13,4,26,0.133333,0.133333,0.333333,0.133333,0.666667,0.190476,0.133333,1,0.980543
2,13,3,27,0.1,0.133333,0.4,0.133333,0.6,0.2,0.111111,1.2,0.984366
2,13,2,28,0.066667,0.133333,0.5,0.133333,0.5,0.210526,0.088889,1.5,0.992505
2,13,1,29,0.033333,0.133333,0.666667,0.133333,0.333333,0.222222,0.066667,2,0.995924
1,14,1,29,0.033333,0.066667,0.5,0.066667,0.5,0.117647,0.044444,?,0.997719
0,15,1,29,0.033333,0,0,0,1,?,0.022222,?,0.99959
0,15,0,30,0,0,?,0,?,?,0,?,0.9996
