@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,35,0,1,1,0.3,1,0.7,0.461538,1,1,0
15,0,34,1,0.971429,1,0.306122,1,0.693878,0.46875,0.98,1.020408,0.000001
15,0,33,2,0.942857,1,0.3125,1,0.6875,0.47619,0.96,1.041667,0.000003
15,0,32,3,0.914286,1,0.319149,1,0.680851,0.483871,0.94,1.06383,0.000005
15,0,31,4,0.885714,1,0.326087,1,0.673913,0.491803,0.92,1.086957,0.000008
15,0,30,5,0.857143,1,0.333333,1,0.666667,0.5,0.9,1.111111,0.000462
15,0,29,6,0.828571,1,0.340909,1,0.659091,0.508475,0.88,1.136364,0.001289
14,1,29,6,0.828571,0.933333,0.325581,0.933333,0.674419,0.482759,0.86,1.085271,0.003048
14,1,28,7,0.8,0.933333,0.333333,0.933333,0.666667,0.491228,0.84,1.111111,0.005055
9,6,27,8,0.771429,0.6,0.25,0.6,0.75,0.352941,0.72,0.833333,0.010126
9,6,26,9,0.742857,0.6,0.257143,0.6,0.742857,0.36,0.7,0.857143,0.015653
8,7,26,9,0.742857,0.533333,0.235294,0.533333,0.764706,0.326531,0.68,0.784314,0.03661
8,7,25,10,0.714286,0.533333,0.242424,0.533333,0.757576,0.333333,0.66,0.808081,0.045358
8,7,24,11,0.685714,0.533333,0.25,0.533333,0.75,0.340426,0.64,0.833333,0.085959
8,7,23,12,0.657143,0.533333,0.258065,0.533333,0.741935,0.347826,0.62,0.860215,0.139414
8,7,22,13,0.628571,0.533333,0.266667,0.533333,0.733333,0.355556,0.6,0.888889,0.180752
8,7,21,14,0.6,0.533333,0.275862,0.533333,0.724138,0.363636,0.58,0.91954,0.193444
8,7,20,15,0.571429,0.533333,0.285714,0.533333,0.714286,0.372093,0.56,0.952381,0.193449
8,7,19,16,0.542857,0.533333,0.296296,0.533333,0.703704,0.380952,0.54,0.987654,0.27111
7,8,19,16,0.542857,0.466667,0.269231,0.466667,0.730769,0.341463,0.52,0.897436,0.286905
6,9,19,16,0.542857,0.4,0.24,0.4,0.76,0.3,0.5,0.8,0.294247
6,9,18,17,0.514286,0.4,0.25,0.4,0.75,0.307692,0.48,0.833333,0.296321
6,9,17,18,0.485714,0.4,0.26087,0.4,0.73913,0.315789,0.46,0.869565,0.377545
6,9,16,19,0.457143,0.4,0.272727,0.4,0.727273,0.324324,0.44,0.909091,0.466424
6,9,15,20,0.428571,0.4,0.285714,0.4,0.714286,0.333333,0.42,0.952381,0.546799
5,10,15,20,0.428571,0.333333,0.25,0.333333,0.75,0.285714,0.4,0.833333,0.71658
5,10,14,21,0.4,0.333333,0.263158,0.333333,0.736842,0.294118,0.38,0.877193,0.730481
5,10,13,22,0.371429,0.333333,0.277778,0.333333,0.722222,0.30303,0.36,0.925926,0.734442
4,11,13,22,0.371429,0.266667,0.235294,0.266667,0.764706,0.25,0.34,0.784314,0.830938
3,12,13,22,0.371429,0.2,0.1875,0.2,0.8125,0.193548,0.32,0.625,0.831902
3,12,12,23,0.342857,0.2,0.2,0.2,0.8,0.2,0.3,0.666667,0.85987
2,13,12,23,0.342857,0.133333,0.142857,0.133333,0.857143,0.137931,0.28,0.47619,0.892803
2,13,11,24,0.314286,0.133333,0.153846,0.133333,0.846154,0.142857,0.26,0.512821,0.962437
2,13,10,25,0.285714,0.133333,0.166667,0.133333,0.833333,0.148148,0.24,0.555556,0.977834
1,14,10,25,0.285714,0.066667,0.090909,0.066667,0.909091,0.076923,0.22,0.30303,0.981758
1,14,9,26,0.257143,0.066667,0.1,0.066667,0.9,0.08,0.2,0.333333,0.989514
1,14,8,27,0.228571,0.066667,0.111111,0.066667,0.888889,0.083333,0.18,0.37037,0.991579
1,14,7,28,0.2,0.066667,0.125,0.066667,0.875,0.086957,0.16,0.416667,0.999144
1,14,6,29,0.171429,0.066667,0.142857,0.066667,0.857143,0.090909,0.14,0.47619,0.99926
1,14,5,30,0.142857,0.066667,0.166667,0.066667,0.833333,0.095238,0.12,0.555556,0.999472
1,14,4,31,0.114286,0.066667,0.2,0.066667,0.8,0.1,0.1,0.666667,0.99948
1,14,3,32,0.085714,0.066667,0.25,0.066667,0.75,0.105263,0.08,0.833333,0.999597
0,15,3,32,0.085714,0,0,0,1,?,0.06,?,0.999958
0,15,2,33,0.057143,0,0,0,1,?,0.04,?,0.999975
0,15,1,34,0.028571,0,0,0,1,?,0.02,?,0.999992
0,15,0,35,0,0,?,0,?,?,0,?,1.000002
