@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
13,0,25,0,1,1,0.342105,1,0.657895,0.509804,1,1,0.000037
13,0,24,1,0.96,1,0.351351,1,0.648649,0.52,0.973684,1.027027,0.000073
13,0,23,2,0.92,1,0.361111,1,0.638889,0.530612,0.947368,1.055556,0.000077
13,0,22,3,0.88,1,0.371429,1,0.628571,0.541667,0.921053,1.085714,0.000121
12,1,22,3,0.88,0.923077,0.352941,0.923077,0.647059,0.510638,0.894737,1.031674,0.000152
12,1,21,4,0.84,0.923077,0.363636,0.923077,0.636364,0.521739,0.868421,1.062937,0.000308
11,2,21,4,0.84,0.846154,0.34375,0.846154,0.65625,0.488889,0.842105,1.004808,0.000481
11,2,20,5,0.8,0.846154,0.354839,0.846154,0.645161,0.5,0.815789,1.037221,0.000628
11,2,19,6,0.76,0.846154,0.366667,0.846154,0.633333,0.511628,0.789474,1.071795,0.000663
11,2,18,7,0.72,0.846154,0.37931,0.846154,0.62069,0.52381,0.763158,1.108753,0.000783
11,2,17,8,0.68,0.846154,0.392857,0.846154,0.607143,0.536585,0.736842,1.148352,0.001166
11,2,16,9,0.64,0.846154,0.407407,0.846154,0.592593,0.55,0.710526,1.190883,0.004893
11,2,15,10,0.6,0.846154,0.423077,0.846154,0.576923,0.564103,0.684211,1.236686,0.016919
11,2,14,11,0.56,0.846154,0.44,0.846154,0.56,0.578947,0.657895,1.286154,0.033993
11,2,13,12,0.52,0.846154,0.458333,0.846154,0.541667,0.594595,0.631579,1.339744,0.134146
11,2,12,13,0.48,0.846154,0.478261,0.846154,0.521739,0.611111,0.605263,1.397993,0.174921
11,2,11,14,0.44,0.846154,0.5,0.846154,0.5,0.628571,0.578947,1.461538,0.330203
11,2,10,15,0.4,0.846154,0.52381,0.846154,0.47619,0.647059,0.552632,1.531136,0.731861
11,2,9,16,0.36,0.846154,0.55,0.846154,0.45,0.666667,0.526316,1.607692,0.830135
11,2,8,17,0.32,0.846154,0.578947,0.846154,0.421053,0.6875,0.5,1.692308,0.960309
11,2,7,18,0.28,0.846154,0.611111,0.846154,0.388889,0.709677,0.473684,1.786325,0.981844
11,2,6,19,0.24,0.846154,0.647059,0.846154,0.352941,0.733333,0.447368,1.891403,0.995162
10,3,6,19,0.24,0.769231,0.625,0.769231,0.375,0.689655,0.421053,1.826923,0.997347
9,4,6,19,0.24,0.692308,0.6,0.692308,0.4,0.642857,0.394737,1.753846,0.998045
9,4,5,20,0.2,0.692308,0.642857,0.692308,0.357143,0.666667,0.368421,1.879121,0.998393
9,4,4,21,0.16,0.692308,0.692308,0.692308,0.307692,0.692308,0.342105,2.023669,0.998603
8,5,4,21,0.16,0.615385,0.666667,0.615385,0.333333,0.64,0.315789,1.948718,0.998847
8,5,3,22,0.12,0.615385,0.727273,0.615385,0.272727,0.666667,0.289474,2.125874,0.999091
8,5,2,23,0.08,0.615385,0.8,0.615385,0.2,0.695652,0.263158,2.338462,0.999355
8,5,1,24,0.04,0.615385,0.888889,0.615385,0.111111,0.727273,0.236842,2.598291,0.999486
7,6,1,24,0.04,0.538462,0.875,0.538462,0.125,0.666667,0.210526,2.557692,0.999792
6,7,1,24,0.04,0.461538,0.857143,0.461538,0.142857,0.6,0.184211,2.505495,0.999838
1,12,0,25,0,0.076923,1,0.076923,0,0.142857,0.026316,?,0.999921
0,13,0,25,0,0,?,0,?,?,0,?,0.999931
