@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
12,0,25,0,1,1,0.324324,1,0.675676,0.489796,1,1,0.000019
12,0,24,1,0.96,1,0.333333,1,0.666667,0.5,0.972973,1.027778,0.000052
12,0,23,2,0.92,1,0.342857,1,0.657143,0.510638,0.945946,1.057143,0.000054
12,0,22,3,0.88,1,0.352941,1,0.647059,0.521739,0.918919,1.088235,0.000085
11,1,22,3,0.88,0.916667,0.333333,0.916667,0.666667,0.488889,0.891892,1.027778,0.000097
11,1,21,4,0.84,0.916667,0.34375,0.916667,0.65625,0.5,0.864865,1.059896,0.000175
10,2,21,4,0.84,0.833333,0.322581,0.833333,0.677419,0.465116,0.837838,0.994624,0.000355
10,2,20,5,0.8,0.833333,0.333333,0.833333,0.666667,0.47619,0.810811,1.027778,0.000371
10,2,19,6,0.76,0.833333,0.344828,0.833333,0.655172,0.487805,0.783784,1.063218,0.00057
10,2,18,7,0.72,0.833333,0.357143,0.833333,0.642857,0.5,0.756757,1.10119,0.000614
10,2,17,8,0.68,0.833333,0.37037,0.833333,0.62963,0.512821,0.72973,1.141975,0.000736
10,2,16,9,0.64,0.833333,0.384615,0.833333,0.615385,0.526316,0.702703,1.185897,0.003015
10,2,15,10,0.6,0.833333,0.4,0.833333,0.6,0.540541,0.675676,1.233333,0.01071
10,2,14,11,0.56,0.833333,0.416667,0.833333,0.583333,0.555556,0.648649,1.284722,0.024835
10,2,13,12,0.52,0.833333,0.434783,0.833333,0.565217,0.571429,0.621622,1.34058,0.076249
10,2,12,13,0.48,0.833333,0.454545,0.833333,0.545455,0.588235,0.594595,1.401515,0.181933
10,2,11,14,0.44,0.833333,0.47619,0.833333,0.52381,0.606061,0.567568,1.468254,0.207866
10,2,10,15,0.4,0.833333,0.5,0.833333,0.5,0.625,0.540541,1.541667,0.412811
10,2,9,16,0.36,0.833333,0.526316,0.833333,0.473684,0.645161,0.513514,1.622807,0.462528
10,2,8,17,0.32,0.833333,0.555556,0.833333,0.444444,0.666667,0.486486,1.712963,0.976045
10,2,7,18,0.28,0.833333,0.588235,0.833333,0.411765,0.689655,0.459459,1.813725,0.983499
10,2,6,19,0.24,0.833333,0.625,0.833333,0.375,0.714286,0.432432,1.927083,0.99308
10,2,5,20,0.2,0.833333,0.666667,0.833333,0.333333,0.740741,0.405405,2.055556,0.993606
10,2,4,21,0.16,0.833333,0.714286,0.833333,0.285714,0.769231,0.378378,2.202381,0.995183
10,2,3,22,0.12,0.833333,0.769231,0.833333,0.230769,0.8,0.351351,2.371795,0.997709
9,3,3,22,0.12,0.75,0.75,0.75,0.25,0.75,0.324324,2.3125,0.997828
8,4,3,22,0.12,0.666667,0.727273,0.666667,0.272727,0.695652,0.297297,2.242424,0.998019
7,5,3,22,0.12,0.583333,0.7,0.583333,0.3,0.636364,0.27027,2.158333,0.998723
7,5,2,23,0.08,0.583333,0.777778,0.583333,0.222222,0.666667,0.243243,2.398148,0.998875
6,6,2,23,0.08,0.5,0.75,0.5,0.25,0.6,0.216216,2.3125,0.998985
6,6,1,24,0.04,0.5,0.857143,0.5,0.142857,0.631579,0.189189,2.642857,0.999747
5,7,1,24,0.04,0.416667,0.833333,0.416667,0.166667,0.555556,0.162162,2.569444,0.999775
1,11,0,25,0,0.083333,1,0.083333,0,0.153846,0.027027,?,0.999886
0,12,0,25,0,0,?,0,?,?,0,?,0.999896
