@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
12,0,24,0,1,1,0.333333,1,0.666667,0.5,1,1,0.00002
12,0,23,1,0.958333,1,0.342857,1,0.657143,0.510638,0.972222,1.028571,0.000043
12,0,22,2,0.916667,1,0.352941,1,0.647059,0.521739,0.944444,1.058824,0.000051
12,0,21,3,0.875,1,0.363636,1,0.636364,0.533333,0.916667,1.090909,0.000069
11,1,21,3,0.875,0.916667,0.34375,0.916667,0.65625,0.5,0.888889,1.03125,0.00008
11,1,20,4,0.833333,0.916667,0.354839,0.916667,0.645161,0.511628,0.861111,1.064516,0.000176
10,2,20,4,0.833333,0.833333,0.333333,0.833333,0.666667,0.47619,0.833333,1,0.00038
10,2,19,5,0.791667,0.833333,0.344828,0.833333,0.655172,0.487805,0.805556,1.034483,0.000412
10,2,18,6,0.75,0.833333,0.357143,0.833333,0.642857,0.5,0.777778,1.071429,0.000425
10,2,17,7,0.708333,0.833333,0.37037,0.833333,0.62963,0.512821,0.75,1.111111,0.000428
10,2,16,8,0.666667,0.833333,0.384615,0.833333,0.615385,0.526316,0.722222,1.153846,0.001335
10,2,15,9,0.625,0.833333,0.4,0.833333,0.6,0.540541,0.694444,1.2,0.001523
10,2,14,10,0.583333,0.833333,0.416667,0.833333,0.583333,0.555556,0.666667,1.25,0.007687
10,2,13,11,0.541667,0.833333,0.434783,0.833333,0.565217,0.571429,0.638889,1.304348,0.039186
10,2,12,12,0.5,0.833333,0.454545,0.833333,0.545455,0.588235,0.611111,1.363636,0.10433
10,2,11,13,0.458333,0.833333,0.47619,0.833333,0.52381,0.606061,0.583333,1.428571,0.257716
10,2,10,14,0.416667,0.833333,0.5,0.833333,0.5,0.625,0.555556,1.5,0.396514
10,2,9,15,0.375,0.833333,0.526316,0.833333,0.473684,0.645161,0.527778,1.578947,0.483611
10,2,8,16,0.333333,0.833333,0.555556,0.833333,0.444444,0.666667,0.5,1.666667,0.974904
10,2,7,17,0.291667,0.833333,0.588235,0.833333,0.411765,0.689655,0.472222,1.764706,0.989042
10,2,6,18,0.25,0.833333,0.625,0.833333,0.375,0.714286,0.444444,1.875,0.992209
10,2,5,19,0.208333,0.833333,0.666667,0.833333,0.333333,0.740741,0.416667,2,0.994511
10,2,4,20,0.166667,0.833333,0.714286,0.833333,0.285714,0.769231,0.388889,2.142857,0.996073
10,2,3,21,0.125,0.833333,0.769231,0.833333,0.230769,0.8,0.361111,2.307692,0.996714
9,3,3,21,0.125,0.75,0.75,0.75,0.25,0.75,0.333333,2.25,0.99766
8,4,3,21,0.125,0.666667,0.727273,0.666667,0.272727,0.695652,0.305556,2.181818,0.997835
8,4,2,22,0.083333,0.666667,0.8,0.666667,0.2,0.727273,0.277778,2.4,0.997849
7,5,2,22,0.083333,0.583333,0.777778,0.583333,0.222222,0.666667,0.25,2.333333,0.998149
6,6,2,22,0.083333,0.5,0.75,0.5,0.25,0.6,0.222222,2.25,0.999083
6,6,1,23,0.041667,0.5,0.857143,0.5,0.142857,0.631579,0.194444,2.571429,0.999418
5,7,1,23,0.041667,0.416667,0.833333,0.416667,0.166667,0.555556,0.166667,2.5,0.999813
1,11,0,24,0,0.083333,1,0.083333,0,0.153846,0.027778,?,0.999929
0,12,0,24,0,0,?,0,?,?,0,?,0.999939
