@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,32,0,1,1,0.319149,1,0.680851,0.483871,1,1,0.000019
15,0,31,1,0.96875,1,0.326087,1,0.673913,0.491803,0.978723,1.021739,0.00002
15,0,30,2,0.9375,1,0.333333,1,0.666667,0.5,0.957447,1.044444,0.000075
15,0,29,3,0.90625,1,0.340909,1,0.659091,0.508475,0.93617,1.068182,0.000128
15,0,28,4,0.875,1,0.348837,1,0.651163,0.517241,0.914894,1.093023,0.000159
15,0,27,5,0.84375,1,0.357143,1,0.642857,0.526316,0.893617,1.119048,0.000165
15,0,26,6,0.8125,1,0.365854,1,0.634146,0.535714,0.87234,1.146341,0.000172
14,1,26,6,0.8125,0.933333,0.35,0.933333,0.65,0.509091,0.851064,1.096667,0.000183
14,1,25,7,0.78125,0.933333,0.358974,0.933333,0.641026,0.518519,0.829787,1.124786,0.000244
14,1,24,8,0.75,0.933333,0.368421,0.933333,0.631579,0.528302,0.808511,1.154386,0.00052
14,1,23,9,0.71875,0.933333,0.378378,0.933333,0.621622,0.538462,0.787234,1.185586,0.000543
13,2,23,9,0.71875,0.866667,0.361111,0.866667,0.638889,0.509804,0.765957,1.131481,0.000671
13,2,22,10,0.6875,0.866667,0.371429,0.866667,0.628571,0.52,0.744681,1.16381,0.000754
13,2,21,11,0.65625,0.866667,0.382353,0.866667,0.617647,0.530612,0.723404,1.198039,0.000899
13,2,20,12,0.625,0.866667,0.393939,0.866667,0.606061,0.541667,0.702128,1.234343,0.002717
13,2,19,13,0.59375,0.866667,0.40625,0.866667,0.59375,0.553191,0.680851,1.272917,0.007376
13,2,18,14,0.5625,0.866667,0.419355,0.866667,0.580645,0.565217,0.659574,1.313978,0.012869
13,2,17,15,0.53125,0.866667,0.433333,0.866667,0.566667,0.577778,0.638298,1.357778,0.025583
13,2,16,16,0.5,0.866667,0.448276,0.866667,0.551724,0.590909,0.617021,1.404598,0.027729
13,2,15,17,0.46875,0.866667,0.464286,0.866667,0.535714,0.604651,0.595745,1.454762,0.031055
13,2,14,18,0.4375,0.866667,0.481481,0.866667,0.518519,0.619048,0.574468,1.508642,0.050632
13,2,13,19,0.40625,0.866667,0.5,0.866667,0.5,0.634146,0.553191,1.566667,0.199477
13,2,12,20,0.375,0.866667,0.52,0.866667,0.48,0.65,0.531915,1.629333,0.433369
13,2,11,21,0.34375,0.866667,0.541667,0.866667,0.458333,0.666667,0.510638,1.697222,0.457219
13,2,10,22,0.3125,0.866667,0.565217,0.866667,0.434783,0.684211,0.489362,1.771014,0.500996
12,3,10,22,0.3125,0.8,0.545455,0.8,0.454545,0.648649,0.468085,1.709091,0.700842
12,3,9,23,0.28125,0.8,0.571429,0.8,0.428571,0.666667,0.446809,1.790476,0.755568
12,3,8,24,0.25,0.8,0.6,0.8,0.4,0.685714,0.425532,1.88,0.777377
11,4,8,24,0.25,0.733333,0.578947,0.733333,0.421053,0.647059,0.404255,1.814035,0.896331
11,4,7,25,0.21875,0.733333,0.611111,0.733333,0.388889,0.666667,0.382979,1.914815,0.915323
6,9,6,26,0.1875,0.4,0.5,0.4,0.5,0.444444,0.255319,1.566667,0.915902
5,10,6,26,0.1875,0.333333,0.454545,0.333333,0.545455,0.384615,0.234043,1.424242,0.95941
4,11,6,26,0.1875,0.266667,0.4,0.266667,0.6,0.32,0.212766,1.253333,0.971717
4,11,5,27,0.15625,0.266667,0.444444,0.266667,0.555556,0.333333,0.191489,1.392593,0.975134
4,11,4,28,0.125,0.266667,0.5,0.266667,0.5,0.347826,0.170213,1.566667,0.984243
4,11,3,29,0.09375,0.266667,0.571429,0.266667,0.428571,0.363636,0.148936,1.790476,0.991759
4,11,2,30,0.0625,0.266667,0.666667,0.266667,0.333333,0.380952,0.12766,2.088889,0.997643
4,11,1,31,0.03125,0.266667,0.8,0.266667,0.2,0.4,0.106383,2.506667,0.997972
4,11,0,32,0,0.266667,1,0.266667,0,0.421053,0.085106,3.133333,0.999515
3,12,0,32,0,0.2,1,0.2,0,0.333333,0.06383,?,0.999744
2,13,0,32,0,0.133333,1,0.133333,0,0.235294,0.042553,?,0.99975
1,14,0,32,0,0.066667,1,0.066667,0,0.125,0.021277,?,0.999888
0,15,0,32,0,0,?,0,?,?,0,?,0.999898
