@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,35,0,1,1,0.3,1,0.7,0.461538,1,1,0.000001
15,0,34,1,0.971429,1,0.306122,1,0.693878,0.46875,0.98,1.020408,0.000001
15,0,33,2,0.942857,1,0.3125,1,0.6875,0.47619,0.96,1.041667,0.000004
14,1,33,2,0.942857,0.933333,0.297872,0.933333,0.702128,0.451613,0.94,0.992908,0.000006
14,1,32,3,0.914286,0.933333,0.304348,0.933333,0.695652,0.459016,0.92,1.014493,0.000039
14,1,31,4,0.885714,0.933333,0.311111,0.933333,0.688889,0.466667,0.9,1.037037,0.000062
14,1,30,5,0.857143,0.933333,0.318182,0.933333,0.681818,0.474576,0.88,1.060606,0.000077
14,1,29,6,0.828571,0.933333,0.325581,0.933333,0.674419,0.482759,0.86,1.085271,0.000173
14,1,28,7,0.8,0.933333,0.333333,0.933333,0.666667,0.491228,0.84,1.111111,0.000192
13,2,28,7,0.8,0.866667,0.317073,0.866667,0.682927,0.464286,0.82,1.056911,0.000345
13,2,27,8,0.771429,0.866667,0.325,0.866667,0.675,0.472727,0.8,1.083333,0.000372
13,2,26,9,0.742857,0.866667,0.333333,0.866667,0.666667,0.481481,0.78,1.111111,0.000815
13,2,25,10,0.714286,0.866667,0.342105,0.866667,0.657895,0.490566,0.76,1.140351,0.000856
13,2,24,11,0.685714,0.866667,0.351351,0.866667,0.648649,0.5,0.74,1.171171,0.001323
13,2,23,12,0.657143,0.866667,0.361111,0.866667,0.638889,0.509804,0.72,1.203704,0.002259
13,2,22,13,0.628571,0.866667,0.371429,0.866667,0.628571,0.52,0.7,1.238095,0.005597
13,2,21,14,0.6,0.866667,0.382353,0.866667,0.617647,0.530612,0.68,1.27451,0.008054
13,2,20,15,0.571429,0.866667,0.393939,0.866667,0.606061,0.541667,0.66,1.313131,0.016942
13,2,19,16,0.542857,0.866667,0.40625,0.866667,0.59375,0.553191,0.64,1.354167,0.017698
12,3,19,16,0.542857,0.8,0.387097,0.8,0.612903,0.521739,0.62,1.290323,0.020437
12,3,18,17,0.514286,0.8,0.4,0.8,0.6,0.533333,0.6,1.333333,0.026244
7,8,17,18,0.485714,0.466667,0.291667,0.466667,0.708333,0.358974,0.48,0.972222,0.040666
7,8,16,19,0.457143,0.466667,0.304348,0.466667,0.695652,0.368421,0.46,1.014493,0.054167
7,8,15,20,0.428571,0.466667,0.318182,0.466667,0.681818,0.378378,0.44,1.060606,0.062163
7,8,14,21,0.4,0.466667,0.333333,0.466667,0.666667,0.388889,0.42,1.111111,0.069799
7,8,13,22,0.371429,0.466667,0.35,0.466667,0.65,0.4,0.4,1.166667,0.120728
7,8,12,23,0.342857,0.466667,0.368421,0.466667,0.631579,0.411765,0.38,1.22807,0.356922
7,8,11,24,0.314286,0.466667,0.388889,0.466667,0.611111,0.424242,0.36,1.296296,0.505739
7,8,10,25,0.285714,0.466667,0.411765,0.466667,0.588235,0.4375,0.34,1.372549,0.537261
7,8,9,26,0.257143,0.466667,0.4375,0.466667,0.5625,0.451613,0.32,1.458333,0.548959
6,9,9,26,0.257143,0.4,0.4,0.4,0.6,0.4,0.3,1.333333,0.593411
5,10,9,26,0.257143,0.333333,0.357143,0.333333,0.642857,0.344828,0.28,1.190476,0.609507
5,10,8,27,0.228571,0.333333,0.384615,0.333333,0.615385,0.357143,0.26,1.282051,0.713221
5,10,7,28,0.2,0.333333,0.416667,0.333333,0.583333,0.37037,0.24,1.388889,0.770845
4,11,7,28,0.2,0.266667,0.363636,0.266667,0.636364,0.307692,0.22,1.212121,0.773746
4,11,6,29,0.171429,0.266667,0.4,0.266667,0.6,0.32,0.2,1.333333,0.950537
4,11,5,30,0.142857,0.266667,0.444444,0.266667,0.555556,0.333333,0.18,1.481481,0.963489
4,11,4,31,0.114286,0.266667,0.5,0.266667,0.5,0.347826,0.16,1.666667,0.971374
3,12,4,31,0.114286,0.2,0.428571,0.2,0.571429,0.272727,0.14,1.428571,0.991708
2,13,4,31,0.114286,0.133333,0.333333,0.133333,0.666667,0.190476,0.12,1.111111,0.992226
2,13,3,32,0.085714,0.133333,0.4,0.133333,0.6,0.2,0.1,1.333333,0.994127
2,13,2,33,0.057143,0.133333,0.5,0.133333,0.5,0.210526,0.08,1.666667,0.995365
2,13,1,34,0.028571,0.133333,0.666667,0.133333,0.333333,0.222222,0.06,?,0.996378
1,14,1,34,0.028571,0.066667,0.5,0.066667,0.5,0.117647,0.04,?,0.999074
0,15,1,34,0.028571,0,0,0,1,?,0.02,?,0.999674
0,15,0,35,0,0,?,0,?,?,0,?,0.999684
